Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Coolant Temperature (F),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
1536,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
1633,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
1728,0.00,0.00,14.70,7,41,0.48,0,63.3,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.51,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
1824,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
1920,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2016,0.00,0.00,14.70,7,41,0.48,0,63.4,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2113,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2209,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.23,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2305,0.00,0.00,14.70,7,41,0.48,0,63.4,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.51,-0.23,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2401,0.00,0.00,14.70,7,41,0.48,0,63.4,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.51,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2497,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2593,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2689,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2785,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2882,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.51,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
2978,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3075,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3170,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3266,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3362,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3459,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3555,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3650,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.23,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3747,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.23,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3842,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
3939,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
4035,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
4131,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
4227,0.00,0.00,14.70,7,41,0.48,0,63.3,33.3,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
4323,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.23,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
4419,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.51,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
4515,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
4610,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
4706,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
4803,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,0.00,16,-20.00,9.50,41,14.36,-0.29,3.97,1.08,0.00,-1.70,0.68,0.00,0.00,0.00
4898,0.00,0.00,14.70,7,41,0.48,114,63.3,33.2,0.00,0.00,13.34,16,13.05,9.50,41,14.36,-0.27,1.79,1.08,0.00,-1.70,0.68,0.00,0.00,0.00
4994,0.00,0.00,14.70,7,41,0.48,114,63.3,33.2,0.00,0.00,13.34,16,13.05,9.50,41,14.36,-0.27,1.79,1.18,0.00,-1.70,0.68,0.00,0.00,0.00
5090,0.00,0.00,14.70,7,41,0.48,163,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.27,2.35,1.06,0.00,-1.70,0.68,0.00,0.00,0.00
5186,0.00,0.00,14.70,7,41,0.48,163,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,2.35,1.24,0.00,-1.70,0.68,0.00,0.00,0.00
5282,0.00,0.00,14.70,7,41,0.48,177,63.3,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,2.50,1.10,0.00,-1.70,0.68,0.00,0.00,0.00
5378,0.00,0.00,14.70,7,41,0.48,177,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.31,2.89,1.14,0.00,-1.70,0.68,0.00,0.00,0.00
5474,0.00,0.00,14.70,7,41,0.48,192,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.31,2.89,1.22,0.00,-1.70,0.68,0.00,0.00,0.00
5569,0.00,0.00,14.70,7,41,0.48,196,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.33,3.05,1.14,0.00,-1.70,0.68,0.00,0.00,0.00
5666,0.00,0.00,14.70,7,41,0.48,196,63.3,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.33,3.05,1.28,0.00,-1.70,0.68,0.00,0.00,0.00
5762,0.00,0.00,14.70,7,41,0.48,202,63.3,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.33,3.03,1.24,0.00,-1.70,0.68,0.00,0.00,0.00
5857,0.00,0.00,14.70,7,41,0.48,193,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.33,2.98,1.14,0.00,-1.70,0.68,0.00,0.00,0.00
5953,0.00,0.00,14.70,7,41,0.48,296,63.6,34.0,0.00,0.00,5.64,16,13.05,9.50,41,13.93,-0.81,3.28,1.42,0.00,-1.70,0.68,0.00,0.00,0.00
6049,0.00,0.00,14.70,7,41,0.48,396,63.5,34.0,0.00,0.00,5.64,16,13.05,20.00,41,13.78,-0.91,4.95,1.46,0.00,-1.70,0.68,0.00,0.00,0.00
6145,0.00,0.00,14.70,7,41,0.48,399,63.5,34.0,0.00,0.00,5.64,16,13.05,20.00,41,13.78,-0.91,6.01,1.42,0.00,-1.70,0.68,0.00,0.00,0.00
6241,0.00,0.00,14.70,7,41,0.48,469,63.5,34.1,0.00,0.00,5.64,16,13.05,20.00,41,13.49,-1.16,6.21,1.52,0.00,-1.70,0.66,0.00,0.00,0.00
6337,0.00,0.00,14.70,7,41,0.48,463,63.4,34.1,0.00,0.00,5.64,16,13.40,20.00,41,13.93,-1.12,7.03,1.50,0.00,-1.70,0.68,0.00,0.00,0.00
6438,0.00,0.00,14.70,7,41,0.48,359,63.4,34.0,0.00,0.00,5.64,16,13.05,20.00,41,13.93,-0.77,7.00,1.34,0.00,-1.70,0.68,0.00,0.00,0.00
6529,0.00,0.00,14.70,7,41,0.48,359,63.4,33.6,0.00,0.00,5.64,16,13.05,20.00,41,13.93,-0.77,7.00,1.24,0.00,-1.70,0.68,0.00,0.00,0.00
6624,0.00,0.00,14.70,7,41,0.48,359,63.3,33.6,0.00,0.00,5.64,16,13.05,20.00,41,13.93,-0.77,7.00,0.92,0.00,-1.70,0.68,0.00,0.00,0.00
6720,0.00,0.00,14.70,7,41,0.48,114,63.4,33.6,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.94,0.00,-1.70,0.68,0.00,0.00,0.00
6816,0.00,0.00,14.70,7,41,0.48,114,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.82,0.00,-1.70,0.68,0.00,0.00,0.00
6911,0.00,0.00,14.70,7,41,0.48,114,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.76,0.00,-1.70,0.68,0.00,0.00,0.00
7007,0.00,0.00,14.70,7,41,0.48,114,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.72,0.00,-1.70,0.68,0.00,0.00,0.00
7103,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7199,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7295,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7392,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7488,0.00,0.00,14.70,7,41,0.48,0,63.4,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
7584,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7680,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.51,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
7776,0.00,0.00,14.70,7,41,0.48,0,63.4,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.70,0.00,-1.70,0.68,0.00,0.00,0.00
7872,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
7968,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
8064,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
8161,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
8257,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
8353,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.51,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
8449,0.00,0.00,14.70,7,41,0.48,0,63.4,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.51,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
8545,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
8641,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
8737,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
8833,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
8929,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.51,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9025,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9121,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.51,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9217,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.23,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9313,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9409,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9505,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9601,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9697,0.00,0.00,14.70,7,41,0.48,0,63.3,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9793,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9889,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.23,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
9985,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.51,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
10081,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
10177,0.00,0.00,14.70,7,41,0.48,0,63.4,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.23,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
10272,0.00,0.00,14.70,7,41,0.48,0,63.4,33.2,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,0.68,0.00,-1.70,0.68,0.00,0.00,0.00
10368,0.00,0.00,14.70,7,41,0.48,0,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,3.97,1.02,0.00,-1.70,0.68,0.00,0.00,0.00
10464,0.00,0.00,14.70,7,41,0.48,114,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.36,-0.29,1.67,1.06,0.00,-1.70,0.68,0.00,0.00,0.00
10560,0.00,0.00,14.70,7,41,0.48,114,63.4,33.3,0.00,0.00,5.64,16,13.05,9.50,41,14.22,-0.52,2.85,1.30,0.00,-1.70,0.68,0.00,0.00,0.00
10655,0.00,0.00,14.70,7,41,0.48,495,63.3,33.3,0.00,0.00,5.64,16,13.40,20.50,41,12.62,-1.30,4.18,1.52,0.00,-1.70,0.64,0.00,0.00,0.00
10752,0.00,0.00,14.70,7,41,0.49,904,63.3,34.0,0.00,0.00,5.64,16,14.10,21.00,41,11.17,-3.48,10.64,1.74,0.00,-1.70,0.64,0.00,0.00,0.00
10848,0.00,0.00,14.70,7,41,0.49,1281,63.4,37.5,0.00,0.00,5.64,16,14.45,21.00,41,10.88,-2.90,9.20,1.48,0.00,-1.70,0.64,0.00,0.00,0.00
10944,0.00,0.00,14.70,7,41,0.48,1154,63.4,40.0,0.00,0.00,5.65,16,13.75,20.50,41,9.58,-5.18,11.16,1.78,0.00,-1.70,0.64,0.00,0.00,0.00
11053,0.00,0.00,14.70,7,41,0.52,1242,63.4,40.0,0.00,0.00,5.65,16,13.05,20.00,41,9.43,-5.61,11.67,1.80,0.00,-1.70,0.64,0.00,0.00,0.00
11135,0.00,0.00,14.81,7,41,0.54,1260,63.4,41.2,0.00,0.00,5.65,16,11.64,19.00,41,8.56,-6.09,12.11,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
11232,0.00,0.00,14.70,7,41,0.53,1480,63.4,41.4,0.00,0.00,5.92,16,11.64,19.00,41,8.27,-6.67,12.11,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
11327,0.00,0.00,14.70,7,41,0.50,1598,63.4,41.2,0.00,0.00,5.93,16,11.99,19.00,41,7.25,-7.39,12.27,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
11424,0.00,0.00,14.70,7,41,0.47,1772,63.9,41.2,0.00,0.00,5.93,16,11.99,19.00,41,6.82,-7.89,12.72,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
11520,0.00,0.00,14.70,7,41,0.45,1802,63.9,40.7,0.00,0.00,6.19,16,11.99,19.00,41,6.53,-8.20,13.05,1.86,0.00,-1.70,0.64,0.00,0.00,0.00
11615,0.00,0.00,14.70,7,41,0.44,1852,63.6,40.8,0.00,0.00,6.20,16,11.99,19.00,41,6.38,-8.37,13.27,1.86,0.00,-1.70,0.64,0.00,0.00,0.00
11711,0.00,0.00,14.70,7,41,0.42,1873,63.5,40.8,0.00,0.00,6.46,16,11.99,19.00,41,6.24,-8.51,13.27,1.86,0.00,-1.70,0.64,0.00,0.00,0.00
11807,0.00,0.00,14.70,7,41,0.42,1889,63.5,40.8,0.00,0.00,6.47,16,11.99,19.00,41,6.09,-8.60,12.99,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
11903,0.00,0.00,14.70,7,41,0.41,1904,63.5,40.8,0.00,0.00,6.72,16,11.99,19.00,41,5.95,-8.70,12.94,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
11999,0.00,0.00,14.70,7,41,0.40,1909,63.5,40.8,0.00,0.00,6.73,16,11.99,19.00,41,5.95,-8.78,13.05,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
12095,0.00,0.00,14.70,7,41,0.40,1915,63.4,40.8,0.00,0.00,6.98,16,11.99,19.00,41,5.80,-8.84,12.83,1.86,0.00,-1.70,0.64,0.00,0.00,0.00
12191,0.00,0.00,14.70,7,41,0.40,1924,63.4,40.8,0.00,0.00,7.22,16,11.99,19.00,41,5.80,-8.88,12.77,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
12286,0.00,0.00,14.70,7,41,0.40,1920,63.4,40.8,0.00,0.00,7.23,16,11.99,19.00,41,5.80,-8.91,12.72,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
12382,0.00,0.00,14.70,7,41,0.40,1907,63.4,40.8,0.00,0.00,7.02,16,11.99,19.00,41,5.80,-8.93,12.72,1.84,0.00,-1.70,0.64,0.00,0.00,0.00
12478,0.00,0.00,14.70,7,41,0.40,1904,63.4,40.8,0.00,0.00,7.47,16,11.99,19.00,41,5.80,-8.97,12.61,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
12575,0.00,0.00,14.70,7,41,0.40,1891,63.4,40.8,0.00,0.00,7.69,16,11.99,19.00,41,5.66,-8.97,12.61,1.82,0.00,-1.70,0.64,0.00,0.00,0.00
